cgpa,clarity,workload,strictness,fairness,historical_grade
6.75,3.83,3.06,3.0,3.83,7
7.93,3.83,3.06,3.0,3.83,9
9.07,3.36,3.0,3.0,3.27,10
7.68,3.36,3.0,3.0,3.27,8
7.49,3.36,3.0,3.0,3.27,8
6.82,3.36,3.0,3.0,3.27,7
7.92,3.36,3.0,3.0,3.27,8
7.69,3.36,3.0,3.0,3.27,7
5.6,3.36,3.0,3.0,3.27,5
8.0,3.36,3.0,3.0,3.27,9
6.9,3.36,3.0,3.0,3.27,7
6.33,3.36,3.0,3.0,3.27,6
7.44,3.36,3.0,3.0,3.27,7
7.26,3.0,2.2,2.0,4.0,8
5.63,3.0,2.2,2.0,4.0,6
7.54,3.0,2.2,2.0,4.0,9
6.35,3.0,2.2,2.0,4.0,7
7.51,3.0,2.2,2.0,4.0,8
7.56,4.22,4.49,4.44,3.05,7
8.0,4.22,4.49,4.44,3.05,7
7.82,4.22,4.49,4.44,3.05,7
7.68,4.22,4.49,4.44,3.05,7
6.06,4.22,4.49,4.44,3.05,5
7.64,4.22,4.49,4.44,3.05,7
6.63,4.22,4.49,4.44,3.05,6
6.37,4.22,4.49,4.44,3.05,5
9.14,4.22,4.49,4.44,3.05,9
6.21,4.22,4.49,4.44,3.05,6
6.57,4.22,4.49,4.44,3.05,6
8.65,4.22,4.49,4.44,3.05,7
7.92,4.22,4.49,4.44,3.05,8
7.16,4.22,4.49,4.44,3.05,7
7.25,4.22,4.49,4.44,3.05,7
7.76,4.22,4.49,4.44,3.05,6
7.02,4.22,4.49,4.44,3.05,6
7.0,4.22,4.49,4.44,3.05,6
6.42,4.22,4.49,4.44,3.05,6
6.28,4.22,4.49,4.44,3.05,5
8.88,4.22,4.49,4.44,3.05,9
8.14,4.22,4.49,4.44,3.05,7
8.54,4.22,4.49,4.44,3.05,8
6.03,4.22,4.49,4.44,3.05,5
8.41,4.22,4.49,4.44,3.05,8
8.68,4.22,4.49,4.44,3.05,8
8.99,4.22,4.49,4.44,3.05,8
5.52,4.22,4.49,4.44,3.05,5
8.35,4.22,4.49,4.44,3.05,8
7.32,4.22,4.49,4.44,3.05,7
7.16,4.22,4.49,4.44,3.05,6
7.62,4.22,4.49,4.44,3.05,7
6.31,4.22,4.49,4.44,3.05,6
7.93,4.22,4.49,4.44,3.05,7
8.5,4.22,4.49,4.44,3.05,9
7.91,4.22,4.49,4.44,3.05,8
7.92,4.22,4.49,4.44,3.05,8
8.17,4.22,4.49,4.44,3.05,7
8.24,4.22,4.49,4.44,3.05,8
6.91,4.22,4.49,4.44,3.05,7
8.25,4.22,4.49,4.44,3.05,8
6.61,4.22,4.49,4.44,3.05,6
8.7,4.22,4.49,4.44,3.05,8
7.37,4.22,4.49,4.44,3.05,7
8.43,4.22,4.49,4.44,3.05,7
7.23,4.22,4.49,4.44,3.05,7
7.22,4.22,4.49,4.44,3.05,6
9.37,4.22,4.49,4.44,3.05,10
8.34,4.22,4.49,4.44,3.05,8
7.03,4.22,4.49,4.44,3.05,6
8.98,4.22,4.49,4.44,3.05,9
6.61,4.22,4.49,4.44,3.05,5
8.03,4.22,4.49,4.44,3.05,8
6.75,4.22,4.49,4.44,3.05,7
6.51,4.22,4.49,4.44,3.05,5
7.69,4.22,4.49,4.44,3.05,7
9.12,4.22,4.49,4.44,3.05,9
9.25,4.22,4.49,4.44,3.05,9
8.66,4.22,4.49,4.44,3.05,8
8.31,4.22,4.49,4.44,3.05,8
5.97,4.22,4.49,4.44,3.05,5
7.5,4.22,4.49,4.44,3.05,7
8.23,4.22,4.49,4.44,3.05,8
7.26,4.22,4.49,4.44,3.05,7
6.82,4.22,4.49,4.44,3.05,6
7.18,4.22,4.49,4.44,3.05,5
7.77,4.22,4.49,4.44,3.05,8
6.5,4.22,4.49,4.44,3.05,6
5.85,4.22,4.49,4.44,3.05,4
7.22,4.22,4.49,4.44,3.05,7
7.11,4.22,4.49,4.44,3.05,6
7.56,4.22,4.49,4.44,3.05,8
7.28,4.22,4.49,4.44,3.05,6
7.97,4.22,4.49,4.44,3.05,8
8.62,4.22,4.49,4.44,3.05,8
8.42,4.22,4.49,4.44,3.05,9
6.43,4.22,4.49,4.44,3.05,5
7.43,4.22,4.49,4.44,3.05,7
7.04,4.22,4.49,4.44,3.05,6
7.92,4.22,4.49,4.44,3.05,8
6.5,4.22,4.49,4.44,3.05,6
7.57,4.22,4.49,4.44,3.05,7
8.17,4.22,4.49,4.44,3.05,7
8.59,4.22,4.49,4.44,3.05,8
7.46,4.22,4.49,4.44,3.05,6
8.16,4.22,4.49,4.44,3.05,8
8.8,4.22,4.49,4.44,3.05,8
7.89,3.0,1.96,2.0,3.98,9
9.03,3.0,1.96,2.0,3.98,10
8.37,3.0,1.96,2.0,3.98,10
6.45,3.0,1.96,2.0,3.98,7
7.81,3.0,1.96,2.0,3.98,9
7.68,3.0,1.96,2.0,3.98,9
7.73,3.0,1.96,2.0,3.98,9
5.56,3.0,1.96,2.0,3.98,6
7.04,3.0,1.96,2.0,3.98,8
8.1,3.0,1.96,2.0,3.98,9
8.73,3.0,1.96,2.0,3.98,10
8.7,3.0,1.96,2.0,3.98,10
6.16,3.0,1.96,2.0,3.98,7
7.1,3.0,1.96,2.0,3.98,8
8.05,3.0,1.96,2.0,3.98,9
8.69,3.0,1.96,2.0,3.98,10
7.06,3.0,1.96,2.0,3.98,8
5.94,3.0,1.96,2.0,3.98,7
6.88,3.0,1.96,2.0,3.98,7
7.42,3.0,1.96,2.0,3.98,9
6.97,3.0,1.96,2.0,3.98,8
8.34,3.0,1.96,2.0,3.98,10
8.02,3.0,1.96,2.0,3.98,9
6.56,3.0,1.96,2.0,3.98,7
7.74,3.0,1.96,2.0,3.98,9
7.66,3.0,1.96,2.0,3.98,9
7.35,3.0,1.96,2.0,3.98,9
8.33,3.0,1.96,2.0,3.98,9
8.01,3.0,1.96,2.0,3.98,9
8.05,3.0,1.96,2.0,3.98,9
8.0,3.0,1.96,2.0,3.98,9
7.78,3.0,1.96,2.0,3.98,9
6.55,3.0,1.96,2.0,3.98,7
8.07,3.0,1.96,2.0,3.98,9
8.61,3.0,1.96,2.0,3.98,9
7.59,3.0,1.96,2.0,3.98,9
6.84,3.0,1.96,2.0,3.98,8
7.67,3.0,1.96,2.0,3.98,9
6.43,3.0,1.96,2.0,3.98,7
5.24,3.0,1.96,2.0,3.98,6
7.43,3.0,1.96,2.0,3.98,8
7.04,3.0,1.96,2.0,3.98,8
8.53,3.0,1.96,2.0,3.98,10
7.04,3.0,1.96,2.0,3.98,8
6.88,3.0,1.96,2.0,3.98,8
7.58,3.0,1.96,2.0,3.98,9
7.45,3.0,1.99,2.0,4.16,9
8.33,3.0,1.99,2.0,4.16,10
8.25,3.0,1.99,2.0,4.16,9
7.71,3.0,1.99,2.0,4.16,8
8.83,3.0,1.99,2.0,4.16,10
9.07,3.0,1.99,2.0,4.16,10
8.86,3.0,1.99,2.0,4.16,10
8.11,3.0,1.99,2.0,4.16,10
7.17,3.0,1.99,2.0,4.16,9
7.33,3.0,1.99,2.0,4.16,8
6.61,3.0,1.99,2.0,4.16,7
7.95,3.0,1.99,2.0,4.16,9
7.71,3.0,1.99,2.0,4.16,9
7.83,3.0,1.99,2.0,4.16,9
8.62,3.0,1.99,2.0,4.16,10
6.2,3.0,1.99,2.0,4.16,7
6.59,3.0,1.99,2.0,4.16,8
7.13,3.0,1.99,2.0,4.16,7
8.16,3.0,1.99,2.0,4.16,9
6.25,3.0,1.99,2.0,4.16,7
9.35,3.0,1.99,2.0,4.16,10
6.51,3.0,1.99,2.0,4.16,7
7.77,3.0,1.99,2.0,4.16,8
6.36,3.0,1.99,2.0,4.16,6
7.33,3.0,1.99,2.0,4.16,8
7.16,3.0,1.99,2.0,4.16,9
6.68,3.0,1.99,2.0,4.16,8
8.4,3.0,1.99,2.0,4.16,10
4.96,3.0,1.99,2.0,4.16,5
8.18,3.0,1.99,2.0,4.16,10
6.88,3.0,1.99,2.0,4.16,8
8.63,3.0,1.99,2.0,4.16,9
7.59,3.0,1.99,2.0,4.16,9
8.46,3.0,1.99,2.0,4.16,9
7.34,3.0,1.99,2.0,4.16,9
7.8,3.0,1.99,2.0,4.16,10
8.15,3.0,1.99,2.0,4.16,9
7.08,3.0,1.99,2.0,4.16,8
6.7,3.0,1.99,2.0,4.16,7
6.77,3.0,1.99,2.0,4.16,9
6.49,3.0,1.99,2.0,4.16,7
8.08,3.0,1.99,2.0,4.16,9
6.52,3.0,1.99,2.0,4.16,8
7.16,3.0,1.99,2.0,4.16,9
7.58,3.0,1.99,2.0,4.16,9
7.72,3.0,1.99,2.0,4.16,8
8.27,3.0,1.99,2.0,4.16,9
7.78,3.0,1.99,2.0,4.16,9
7.45,3.0,1.99,2.0,4.16,9
7.11,3.0,1.99,2.0,4.16,8
7.47,3.0,1.99,2.0,4.16,9
7.38,3.0,1.99,2.0,4.16,9
6.8,3.0,1.99,2.0,4.16,8
7.62,3.0,1.99,2.0,4.16,8
7.33,3.0,1.99,2.0,4.16,9
8.31,3.0,1.99,2.0,4.16,9
9.21,3.0,1.99,2.0,4.16,10
7.95,3.0,1.99,2.0,4.16,10
7.2,3.0,1.99,2.0,4.16,9
8.85,3.0,1.99,2.0,4.16,10
7.73,3.0,1.99,2.0,4.16,9
8.61,3.0,1.99,2.0,4.16,10
8.08,3.0,1.99,2.0,4.16,10
7.22,3.0,1.99,2.0,4.16,8
7.2,3.0,1.99,2.0,4.16,7
6.66,3.0,1.99,2.0,4.16,6
7.46,3.0,1.99,2.0,4.16,8
9.02,3.0,1.99,2.0,4.16,10
7.22,3.0,1.99,2.0,4.16,8
7.77,3.0,1.99,2.0,4.16,9
7.71,3.0,1.99,2.0,4.16,9
7.89,3.0,1.99,2.0,4.16,9
8.71,3.0,1.99,2.0,4.16,10
7.44,3.0,1.99,2.0,4.16,9
7.12,3.0,1.99,2.0,4.16,8
7.54,3.0,1.99,2.0,4.16,9
9.05,3.0,1.99,2.0,4.16,10
7.71,3.0,1.99,2.0,4.16,9
7.34,3.0,1.99,2.0,4.16,8
6.03,3.0,1.99,2.0,4.16,6
8.54,3.0,1.99,2.0,4.16,10
6.13,3.0,1.99,2.0,4.16,7
6.82,3.0,1.99,2.0,4.16,8
7.24,3.0,1.99,2.0,4.16,8
6.31,3.0,1.99,2.0,4.16,7
7.71,3.0,1.99,2.0,4.16,8
7.49,3.0,1.99,2.0,4.16,9
6.67,3.0,1.99,2.0,4.16,8
7.78,3.0,1.99,2.0,4.16,9
8.21,3.0,1.99,2.0,4.16,10
7.74,3.0,1.99,2.0,4.16,10
8.44,3.0,1.99,2.0,4.16,10
7.96,3.0,1.99,2.0,4.16,9
7.17,3.0,1.99,2.0,4.16,8
8.72,3.0,1.99,2.0,4.16,10
7.69,3.0,1.99,2.0,4.16,9
9.06,3.0,1.99,2.0,4.16,10
6.43,3.0,1.99,2.0,4.16,7
7.62,3.0,1.99,2.0,4.16,9
7.69,3.0,1.99,2.0,4.16,9
9.29,3.0,1.99,2.0,4.16,10
7.12,3.0,1.99,2.0,4.16,8
9.3,3.0,1.99,2.0,4.16,10
5.41,3.0,1.99,2.0,4.16,6
8.57,3.0,1.99,2.0,4.16,10
5.84,3.0,1.99,2.0,4.16,6
8.74,3.0,1.99,2.0,4.16,10
7.52,3.0,1.99,2.0,4.16,8
7.1,3.0,1.99,2.0,4.16,8
8.08,3.0,1.99,2.0,4.16,9
9.01,3.0,1.99,2.0,4.16,10
8.37,3.0,1.99,2.0,4.16,10
8.04,3.0,1.99,2.0,4.16,9
8.23,3.0,1.99,2.0,4.16,9
6.32,3.0,1.99,2.0,4.16,8
7.37,3.0,1.99,2.0,4.16,8
8.45,3.0,1.99,2.0,4.16,9
6.58,3.0,1.99,2.0,4.16,8
7.03,3.0,1.99,2.0,4.16,8
6.42,3.0,1.99,2.0,4.16,7
7.13,3.0,1.99,2.0,4.16,9
5.7,1.42,4.51,4.0,1.98,3
8.9,1.42,4.51,4.0,1.98,8
7.67,1.42,4.51,4.0,1.98,6
7.57,1.42,4.51,4.0,1.98,6
6.93,1.42,4.51,4.0,1.98,4
6.86,1.42,4.51,4.0,1.98,4
7.59,1.42,4.51,4.0,1.98,7
7.83,1.42,4.51,4.0,1.98,8
6.19,1.42,4.51,4.0,1.98,5
6.38,1.42,4.51,4.0,1.98,4
7.69,1.42,4.51,4.0,1.98,6
8.4,1.42,4.51,4.0,1.98,6
8.41,1.42,4.51,4.0,1.98,7
7.63,1.42,4.51,4.0,1.98,6
8.63,1.42,4.51,4.0,1.98,8
7.88,1.42,4.51,4.0,1.98,7
8.24,1.42,4.51,4.0,1.98,6
7.42,1.42,4.51,4.0,1.98,6
9.48,1.42,4.51,4.0,1.98,8
6.64,1.42,4.51,4.0,1.98,5
7.72,1.42,4.51,4.0,1.98,5
7.62,1.42,4.51,4.0,1.98,6
8.31,1.42,4.51,4.0,1.98,7
7.42,1.42,4.51,4.0,1.98,6
7.62,1.42,4.51,4.0,1.98,6
5.96,1.42,4.51,4.0,1.98,4
7.42,1.42,4.51,4.0,1.98,5
8.28,1.42,4.51,4.0,1.98,7
8.96,1.42,4.51,4.0,1.98,8
6.13,1.42,4.51,4.0,1.98,4
7.65,1.42,4.51,4.0,1.98,7
7.99,1.42,4.51,4.0,1.98,7
8.05,1.42,4.51,4.0,1.98,6
9.19,1.42,4.51,4.0,1.98,8
7.48,1.42,4.51,4.0,1.98,5
8.79,1.42,4.51,4.0,1.98,8
8.09,1.42,4.51,4.0,1.98,6
8.0,1.42,4.51,4.0,1.98,6
5.91,1.42,4.51,4.0,1.98,4
7.89,1.42,4.51,4.0,1.98,6
7.88,1.42,4.51,4.0,1.98,6
6.63,1.42,4.51,4.0,1.98,5
8.28,1.42,4.51,4.0,1.98,7
7.62,1.42,4.51,4.0,1.98,6
7.12,1.42,4.51,4.0,1.98,5
6.08,1.42,4.51,4.0,1.98,4
5.41,1.42,4.51,4.0,1.98,3
7.17,1.42,4.51,4.0,1.98,5
8.57,1.42,4.51,4.0,1.98,7
5.84,1.42,4.51,4.0,1.98,4
8.74,1.42,4.51,4.0,1.98,8
7.17,1.42,4.51,4.0,1.98,5
7.15,1.42,4.51,4.0,1.98,5
7.09,1.42,4.51,4.0,1.98,6
8.04,1.42,4.51,4.0,1.98,7
8.21,3.6,3.1,3.0,3.5,8
7.04,3.6,3.1,3.0,3.5,6
7.13,3.6,3.1,3.0,3.5,8
7.89,3.6,3.1,3.0,3.5,8
8.13,3.6,3.1,3.0,3.5,9
7.43,3.6,3.1,3.0,3.5,7
7.19,3.6,3.1,3.0,3.5,8
6.8,3.6,3.1,3.0,3.5,6
6.8,3.6,3.1,3.0,3.5,7
6.75,3.6,3.1,3.0,3.5,8
7.72,3.5,2.93,3.0,3.43,8
7.66,3.5,2.93,3.0,3.43,8
8.43,3.5,2.93,3.0,3.43,9
8.21,3.5,2.93,3.0,3.43,9
7.04,3.5,2.93,3.0,3.43,8
7.13,3.5,2.93,3.0,3.43,7
7.89,3.5,2.93,3.0,3.43,9
8.13,3.5,2.93,3.0,3.43,9
7.43,3.5,2.93,3.0,3.43,8
7.19,3.5,2.93,3.0,3.43,7
6.8,3.5,2.93,3.0,3.43,6
6.8,3.5,2.93,3.0,3.43,7
6.75,3.5,2.93,3.0,3.43,6
8.56,3.5,2.93,3.0,3.43,9
6.66,3.0,1.8,2.0,4.2,7
9.14,3.0,1.8,2.0,4.2,10
6.52,3.0,1.8,2.0,4.2,7
6.06,3.0,1.8,2.0,4.2,7
8.01,3.0,1.8,2.0,4.2,9
7.96,1.38,4.52,4.0,2.05,6
8.14,1.38,4.52,4.0,2.05,6
6.36,1.38,4.52,4.0,2.05,5
6.74,1.38,4.52,4.0,2.05,5
8.5,1.38,4.52,4.0,2.05,8
7.95,1.38,4.52,4.0,2.05,7
6.52,1.38,4.52,4.0,2.05,4
7.8,1.38,4.52,4.0,2.05,6
7.41,1.38,4.52,4.0,2.05,6
7.7,1.38,4.52,4.0,2.05,6
7.54,1.38,4.52,4.0,2.05,6
9.17,1.38,4.52,4.0,2.05,8
8.24,1.38,4.52,4.0,2.05,7
8.17,1.38,4.52,4.0,2.05,7
6.9,1.38,4.52,4.0,2.05,5
7.15,1.38,4.52,4.0,2.05,5
7.75,1.38,4.52,4.0,2.05,7
7.27,1.38,4.52,4.0,2.05,6
7.59,1.38,4.52,4.0,2.05,6
7.71,1.38,4.52,4.0,2.05,6
7.54,1.38,4.52,4.0,2.05,6
9.53,3.67,3.33,3.0,3.17,10
7.33,3.67,3.33,3.0,3.17,7
7.5,3.67,3.33,3.0,3.17,7
6.17,3.67,3.33,3.0,3.17,6
6.62,3.67,3.33,3.0,3.17,6
6.93,3.67,3.33,3.0,3.17,6
8.33,3.29,3.14,3.0,3.57,10
7.96,3.29,3.14,3.0,3.57,9
7.33,3.29,3.14,3.0,3.57,7
6.17,3.29,3.14,3.0,3.57,5
6.93,3.29,3.14,3.0,3.57,7
8.31,3.29,3.14,3.0,3.57,9
8.75,3.29,3.14,3.0,3.57,8
7.33,3.14,3.0,3.0,3.43,7
8.33,3.14,3.0,3.0,3.43,9
7.96,3.14,3.0,3.0,3.43,8
7.33,3.14,3.0,3.0,3.43,7
6.87,3.14,3.0,3.0,3.43,7
8.31,3.14,3.0,3.0,3.43,9
8.75,3.14,3.0,3.0,3.43,9
8.26,3.51,3.0,3.0,3.5,10
6.99,3.51,3.0,3.0,3.5,7
8.5,3.51,3.0,3.0,3.5,9
7.33,3.51,3.0,3.0,3.5,8
5.7,3.51,3.0,3.0,3.5,6
8.9,3.51,3.0,3.0,3.5,10
7.15,3.51,3.0,3.0,3.5,8
7.1,3.51,3.0,3.0,3.5,8
8.18,3.51,3.0,3.0,3.5,9
7.24,3.51,3.0,3.0,3.5,8
7.96,3.51,3.0,3.0,3.5,8
7.18,3.51,3.0,3.0,3.5,7
8.01,3.51,3.0,3.0,3.5,8
8.14,3.51,3.0,3.0,3.5,8
7.48,3.51,3.0,3.0,3.5,7
8.54,3.51,3.0,3.0,3.5,9
6.89,3.51,3.0,3.0,3.5,7
7.14,3.51,3.0,3.0,3.5,7
7.39,3.51,3.0,3.0,3.5,8
8.21,3.51,3.0,3.0,3.5,8
8.42,3.51,3.0,3.0,3.5,9
6.46,3.51,3.0,3.0,3.5,7
6.59,3.51,3.0,3.0,3.5,7
8.55,3.51,3.0,3.0,3.5,10
8.76,3.51,3.0,3.0,3.5,9
7.13,3.51,3.0,3.0,3.5,8
6.59,3.51,3.0,3.0,3.5,6
8.76,3.51,3.0,3.0,3.5,10
6.48,3.51,3.0,3.0,3.5,7
6.99,3.51,3.0,3.0,3.5,7
8.86,3.51,3.0,3.0,3.5,10
8.63,3.51,3.0,3.0,3.5,9
6.44,3.51,3.0,3.0,3.5,6
9.48,3.51,3.0,3.0,3.5,10
7.1,3.51,3.0,3.0,3.5,7
6.04,3.51,3.0,3.0,3.5,7
7.51,3.51,3.0,3.0,3.5,7
5.98,3.51,3.0,3.0,3.5,6
8.45,3.51,3.0,3.0,3.5,9
8.14,3.51,3.0,3.0,3.5,9
8.81,3.51,3.0,3.0,3.5,10
8.05,3.51,3.0,3.0,3.5,8
7.01,3.51,3.0,3.0,3.5,8
7.74,3.51,3.0,3.0,3.5,7
8.0,3.51,3.0,3.0,3.5,9
8.77,3.51,3.0,3.0,3.5,10
5.41,3.51,3.0,3.0,3.5,5
7.63,3.51,3.0,3.0,3.5,8
5.97,3.51,3.0,3.0,3.5,7
7.5,3.51,3.0,3.0,3.5,8
8.23,3.51,3.0,3.0,3.5,9
7.22,3.51,3.0,3.0,3.5,8
7.11,3.51,3.0,3.0,3.5,8
7.56,3.51,3.0,3.0,3.5,8
8.62,3.51,3.0,3.0,3.5,9
6.5,3.51,3.0,3.0,3.5,7
8.59,3.51,3.0,3.0,3.5,9
7.46,3.51,3.0,3.0,3.5,8
7.89,3.51,3.0,3.0,3.5,8
8.05,3.51,3.0,3.0,3.5,9
7.19,3.51,3.0,3.0,3.5,7
7.63,3.51,3.0,3.0,3.5,8
6.28,3.51,3.0,3.0,3.5,7
7.26,3.51,3.0,3.0,3.5,9
8.94,3.51,3.0,3.0,3.5,10
5.54,3.51,3.0,3.0,3.5,5
6.75,3.51,3.0,3.0,3.5,7
7.29,3.51,3.0,3.0,3.5,7
8.77,3.51,3.0,3.0,3.5,10
6.7,3.51,3.0,3.0,3.5,7
6.73,3.51,3.0,3.0,3.5,6
7.2,3.51,3.0,3.0,3.5,8
6.82,3.51,3.0,3.0,3.5,6
7.6,3.51,3.0,3.0,3.5,8
7.04,3.51,3.0,3.0,3.5,7
6.28,3.51,3.0,3.0,3.5,7
6.65,3.51,3.0,3.0,3.5,6
8.1,3.51,3.0,3.0,3.5,9
8.5,3.51,3.0,3.0,3.5,9
7.71,3.51,3.0,3.0,3.5,8
7.63,3.51,3.0,3.0,3.5,8
8.08,3.51,3.0,3.0,3.5,8
8.44,3.51,3.0,3.0,3.5,10
5.46,3.51,3.0,3.0,3.5,6
8.21,3.51,3.0,3.0,3.5,9
5.61,3.51,3.0,3.0,3.5,6
6.5,3.51,3.0,3.0,3.5,6
6.1,3.51,3.0,3.0,3.5,6
7.47,3.51,3.0,3.0,3.5,8
7.04,3.51,3.0,3.0,3.5,8
7.42,3.51,3.0,3.0,3.5,8
8.31,3.51,3.0,3.0,3.5,8
8.84,3.51,3.0,3.0,3.5,9
7.63,3.51,3.0,3.0,3.5,8
7.95,3.51,3.0,3.0,3.5,8
7.04,3.51,3.0,3.0,3.5,8
6.27,3.51,3.0,3.0,3.5,6
7.85,3.51,3.0,3.0,3.5,8
7.43,3.51,3.0,3.0,3.5,8
8.08,3.51,3.0,3.0,3.5,8
7.21,3.51,3.0,3.0,3.5,7
9.3,3.51,3.0,3.0,3.5,10
8.12,3.51,3.0,3.0,3.5,9
7.52,3.51,3.0,3.0,3.5,7
7.69,3.51,3.0,3.0,3.5,8
6.3,3.51,3.0,3.0,3.5,6
6.6,3.51,3.0,3.0,3.5,6
8.19,3.49,3.01,3.0,3.49,8
7.45,3.49,3.01,3.0,3.49,8
8.33,3.49,3.01,3.0,3.49,9
6.62,3.49,3.01,3.0,3.49,6
6.25,3.49,3.01,3.0,3.49,6
9.07,3.49,3.01,3.0,3.49,10
8.11,3.49,3.01,3.0,3.49,9
5.36,3.49,3.01,3.0,3.49,5
9.18,3.49,3.01,3.0,3.49,10
7.67,3.49,3.01,3.0,3.49,8
8.49,3.49,3.01,3.0,3.49,9
7.12,3.49,3.01,3.0,3.49,7
7.18,3.49,3.01,3.0,3.49,8
7.97,3.49,3.01,3.0,3.49,8
6.85,3.49,3.01,3.0,3.49,8
7.54,3.49,3.01,3.0,3.49,7
7.38,3.49,3.01,3.0,3.49,8
5.93,3.49,3.01,3.0,3.49,6
6.18,3.49,3.01,3.0,3.49,7
8.54,3.49,3.01,3.0,3.49,10
8.79,3.49,3.01,3.0,3.49,10
6.02,3.49,3.01,3.0,3.49,6
7.7,3.49,3.01,3.0,3.49,8
8.64,3.49,3.01,3.0,3.49,9
6.51,3.49,3.01,3.0,3.49,7
8.57,3.49,3.01,3.0,3.49,9
7.9,3.49,3.01,3.0,3.49,8
6.7,3.49,3.01,3.0,3.49,7
6.62,3.49,3.01,3.0,3.49,7
7.81,3.49,3.01,3.0,3.49,8
6.79,3.49,3.01,3.0,3.49,8
6.59,3.49,3.01,3.0,3.49,7
9.17,3.49,3.01,3.0,3.49,10
7.2,3.49,3.01,3.0,3.49,7
8.78,3.49,3.01,3.0,3.49,9
9.26,3.49,3.01,3.0,3.49,10
7.24,3.49,3.01,3.0,3.49,7
8.16,3.49,3.01,3.0,3.49,9
6.76,3.49,3.01,3.0,3.49,7
8.38,3.49,3.01,3.0,3.49,9
8.21,3.49,3.01,3.0,3.49,9
8.76,3.49,3.01,3.0,3.49,9
7.69,3.49,3.01,3.0,3.49,7
6.65,3.49,3.01,3.0,3.49,6
8.06,3.49,3.01,3.0,3.49,9
7.21,3.49,3.01,3.0,3.49,8
7.75,3.49,3.01,3.0,3.49,8
7.98,3.49,3.01,3.0,3.49,8
5.82,3.49,3.01,3.0,3.49,6
7.4,3.49,3.01,3.0,3.49,8
5.84,3.49,3.01,3.0,3.49,6
8.7,3.49,3.01,3.0,3.49,8
6.77,3.49,3.01,3.0,3.49,7
7.56,3.49,3.01,3.0,3.49,8
9.18,3.49,3.01,3.0,3.49,10
8.58,3.49,3.01,3.0,3.49,9
7.39,3.49,3.01,3.0,3.49,7
7.18,3.49,3.01,3.0,3.49,8
7.77,3.49,3.01,3.0,3.49,8
7.13,3.49,3.01,3.0,3.49,6
7.49,3.49,3.01,3.0,3.49,8
7.07,3.49,3.01,3.0,3.49,7
6.43,3.49,3.01,3.0,3.49,6
6.92,3.49,3.01,3.0,3.49,8
7.63,3.49,3.01,3.0,3.49,7
5.67,3.49,3.01,3.0,3.49,6
6.44,3.49,3.01,3.0,3.49,7
7.26,3.49,3.01,3.0,3.49,7
7.24,3.49,3.01,3.0,3.49,7
7.23,3.49,3.01,3.0,3.49,8
7.28,3.49,3.01,3.0,3.49,8
8.21,3.49,3.01,3.0,3.49,9
8.53,3.49,3.01,3.0,3.49,9
6.07,3.49,3.01,3.0,3.49,6
8.51,3.49,3.01,3.0,3.49,9
7.93,3.49,3.01,3.0,3.49,8
6.79,3.49,3.01,3.0,3.49,7
6.75,3.49,3.01,3.0,3.49,7
8.9,3.49,3.01,3.0,3.49,9
7.43,3.49,3.01,3.0,3.49,8
8.76,3.49,3.01,3.0,3.49,10
7.46,3.49,3.01,3.0,3.49,7
7.94,3.49,3.01,3.0,3.49,8
6.23,3.49,3.01,3.0,3.49,6
7.95,3.49,3.01,3.0,3.49,8
7.71,3.49,3.01,3.0,3.49,9
7.85,3.49,3.01,3.0,3.49,8
8.16,3.49,3.01,3.0,3.49,8
9.3,3.49,3.01,3.0,3.49,10
6.76,3.49,3.01,3.0,3.49,8
7.1,3.49,3.01,3.0,3.49,8
6.24,3.49,3.01,3.0,3.49,6
6.74,3.49,3.01,3.0,3.49,7
8.08,3.49,3.01,3.0,3.49,9
8.15,3.49,3.01,3.0,3.49,9
6.96,3.49,3.01,3.0,3.49,6
6.26,3.49,3.01,3.0,3.49,6
7.45,3.49,3.01,3.0,3.49,7
7.11,3.49,3.01,3.0,3.49,7
7.91,3.49,3.01,3.0,3.49,9
7.71,3.49,3.01,3.0,3.49,8
8.14,3.49,3.01,3.0,3.49,9
8.19,3.49,3.01,3.0,3.49,9
9.55,3.49,3.01,3.0,3.49,10
7.49,3.49,3.01,3.0,3.49,8
9.06,3.49,3.01,3.0,3.49,10
8.88,3.49,3.01,3.0,3.49,10
7.59,3.49,3.01,3.0,3.49,8
8.43,3.49,3.01,3.0,3.49,9
8.13,3.49,3.01,3.0,3.49,8
7.4,3.49,3.01,3.0,3.49,9
8.38,3.49,3.01,3.0,3.49,9
8.13,3.49,3.01,3.0,3.49,8
7.39,3.49,3.01,3.0,3.49,8
7.6,3.49,3.01,3.0,3.49,8
5.89,3.49,3.01,3.0,3.49,5
8.91,3.49,3.01,3.0,3.49,10
7.36,3.49,3.01,3.0,3.49,8
6.8,3.49,3.01,3.0,3.49,7
6.91,3.49,3.01,3.0,3.49,7
8.2,3.49,3.01,3.0,3.49,8
8.32,3.49,3.01,3.0,3.49,9
9.09,3.49,3.01,3.0,3.49,10
7.96,3.49,3.01,3.0,3.49,9
6.62,3.49,3.01,3.0,3.49,8
7.39,3.49,3.01,3.0,3.49,8
8.48,3.49,3.01,3.0,3.49,9
7.36,3.49,3.01,3.0,3.49,8
7.47,3.49,3.01,3.0,3.49,8
7.38,3.49,3.01,3.0,3.49,9
6.8,3.49,3.01,3.0,3.49,7
